tender_id,anomaly_score,anomaly_flag,single_bid_flag,short_duration_flag,high_value_flag,explanation,requires_human_review
2016_DOT_1139_2,0.3273699094550021,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_NHM_1142_1,0.31560798302910154,0,0,1,1,Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2016_DOT_1143_1,0.5165185017505809,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_930_1,0.34998049138631826,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SSA_1221_1,0.19586174402929435,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_SSA_1222_1,0.2376114945517367,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_SSA_1223_1,0.2867343619716839,0,0,1,1,Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2016_SSA_1224_1,0.2836794836457558,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_PWBNH_1225_1,0.008761767964505562,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_NHM_1228_1,0.03372561258923201,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_TTWD_1235_1,0.29175078835240076,0,1,1,1,Single/low bidder competition; Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2016_SSA_1237_1,0.1676684977057996,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_PWBNH_1236_1,0.5818233887908428,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_SCD_1229_1,0.07009862440810843,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SCD_1230_1,0.07177331450222668,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SCD_1231_1,0.05361014234347705,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SCD_1232_1,0.07500420799322316,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SCD_1233_1,0.1078396530450253,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SCD_1234_1,0.024776719844621375,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SCD_1239_1,0.13130271142521466,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SCD_1240_1,0.15929360758911282,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_HFWD_1238_1,0.46364934490161214,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_PWBNH_1244_1,0.05342689108410481,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_ICD_1245_1,0.4229172922974965,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_HFWD_1242_1,0.39981718622217943,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_GHC_1243_1,0.06486120701532039,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_GHC_1248_1,0.07001458307613084,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_GHC_1249_1,1.6989300818393005e-05,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_GHC_1251_1,0.19918001647710515,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SSA_1252_1,0.15252400258168275,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_SSA_1253_1,0.31481553015253816,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_SSA_1254_1,0.3365120186473357,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DAASC_1247_1,0.5993425171771627,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DAASC_1250_1,0.6972264542712014,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_NHM_1255_1,0.06294378642698806,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_HFWD_1256_1,0.4399306341524475,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_SSA_1257_1,0.4326417515632578,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2016_ICD_1264_1,0.03321976101243673,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_HFWD_1259_1,0.4216629436500563,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_HFWD_1260_1,0.4936255253283418,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_HFWD_1261_1,0.48261666804610703,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_HFWD_1262_1,0.5843284173975883,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_HFWD_1263_1,0.4421840276201957,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_NHM_1265_1,0.06368215445168635,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_DoIT_1268_1,0.05118504990508532,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SSA_1267_1,0.2678377573526475,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_931_1,0.27265797602692365,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_932_1,0.025133986056215418,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DOT_959_1,0.2808652764134315,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_PWBNH_960_1,0.11937471237303698,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_PWBNH_1001_1,0.1392895325187007,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_APHC_1048_1,0.378081452113221,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_APHC_1049_1,0.21708749963334273,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_APHC_1050_1,0.29318057869401437,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_APHC_1051_1,0.25151631529658836,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2016_PWBNH_1052_1,0.5172915872464061,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_DEE_1227_1,0.21461295841317318,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2016_NHM_1195_1,0.007098623495007561,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_BTC_1299_1,0.005446649080700805,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1150_1,0.09639649574954434,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1154_1,0.05265273022675854,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1157_1,0.10974759565877312,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1181_1,0.13658721815603259,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1182_1,0.14853647426465177,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1183_1,0.10887641333847398,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1302_1,0.12408910872598333,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_AP_1305_1,0.14122343956753747,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_SSA_1304_1,0.0855535213079539,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SNT_1307_1,0.478993490196824,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_PWBNH_1308_1,0.5788714673759847,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_PWBNH_1314_1,0.05342689108410481,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoIT_1316_1,0.02585688892841087,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1156_1,0.031776910167638506,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1170_1,0.10370317057330147,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1309_1,0.20684020072639275,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1310_1,0.17360125488808675,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1311_1,0.2284636053280511,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1318_1,0.05403378068348641,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1319_1,0.056314926570384505,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1320_1,0.15856746874442607,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_ICD_1313_1,0.26859251051598154,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_BTC_1315_1,0.01339982705034437,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_BTC_1315_2,0.005934807987184709,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_BTC_1315_3,0.002045945138626326,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_BTC_1315_4,0.0015141944198419077,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_BTC_1315_5,0.09883886137382913,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_BTC_1317_1,0.0797044436502764,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_BTC_1317_2,0.013982018618336811,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_BTC_1317_3,0.0010594138420503274,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_FESA_1321_1,0.5353055621300792,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_FESA_1322_1,0.6364113681933686,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_HFWD_1323_1,0.8614353583215534,1,1,0,0,Single/low bidder competition; IsolationForest outlier probability is elevated,Requires Human Review
2016_SYWA_1325_1,0.27665415912914637,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2016_PWBNH_1330_1,0.5594917597592759,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_PWBNH_1331_1,0.555213353463841,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_PWBNH_1332_1,0.5788714673759847,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_WPTBC_1324_1,0.23203780891436032,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_WPTBC_1326_1,0.36449695352047295,0,0,1,1,Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2016_WPTBC_1327_1,0.25410527610482836,0,0,1,1,Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2016_WPTBC_1328_1,0.35011498817188247,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_HFWD_1329_1,0.4631000999345448,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_ICD_1303_1,0.05831095196578395,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_ICD_1312_1,0.024780475938741553,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_PWBNH_1336_1,0.06831997874159812,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_DOT_1337_1,0.10718888111021163,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_SSA_1339_1,0.1587739060588087,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_SSA_1341_1,0.38471802660996846,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2016_FESA_1340_1,0.5850751850373166,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_FESA_1342_1,0.6092589953092559,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_FESA_1343_1,0.39617521596045624,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_ICD_1338_1,0.18550555105438993,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoIT_1349_1,0.237300989455294,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1346_1,0.23448035612555385,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1347_1,0.2747215452417896,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_AP_1351_1,0.06486120701532039,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1348_1,0.3501670360526228,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1147_1,0.19001371948034573,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1352_1,0.3506543692766617,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1353_1,0.32493091925822803,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1354_1,0.22112079518310102,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1355_1,0.20707472674037464,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1160_1,0.07227665423731422,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1356_1,0.244144947220294,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1358_1,0.15128058502790553,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1359_1,0.3066608834593477,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1360_1,0.183002517693308,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_ICD_1350_1,0.21438107373386928,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1361_1,0.1991464088803826,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_AP_1362_1,0.06486120701532039,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1148_1,0.08288953524654508,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1161_1,0.2888857044607003,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1167_1,0.09141983382542274,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1363_1,0.12170909224432347,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1365_1,0.1764514178751635,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1366_1,0.16491579555278402,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1367_1,0.15678441946099353,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1151_1,0.1081460019051732,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1368_1,0.15961882202926214,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1369_1,0.2578849560426605,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1370_1,0.23459737771024702,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_AP_1371_1,0.03321976101243673,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_ICD_1357_1,0.2485434464038785,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoIT_1372_1,0.02755257104253761,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_NHM_1364_1,0.30702223991739985,0,1,1,0,Single/low bidder competition; Tender duration is in lower quartile,Requires Human Review
2016_PHED_1384_1,0.3934791694605452,0,0,1,1,Tender duration is in lower quartile; Tender value is in upper quartile,Requires Human Review
2016_PHED_1388_1,0.2232732294148716,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_AP_1389_1,0.06486120701532039,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_PHED_1390_1,0.2210825586066988,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1149_1,0.22511883962034085,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1159_1,0.024157117025567,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1373_1,0.48408697355210584,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1374_1,0.7257976402819603,1,0,1,0,Tender duration is in lower quartile; IsolationForest outlier probability is elevated,Requires Human Review
2016_DoWR_1375_1,0.16149950999856166,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1376_1,0.6721732692870545,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1377_1,0.6731299667778434,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1378_1,0.034369656841099716,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1379_1,0.7814702728307744,1,0,1,0,Tender duration is in lower quartile; IsolationForest outlier probability is elevated,Requires Human Review
2016_DoWR_1380_1,0.6304864333600058,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_DoWR_1382_1,0.7311308177437544,1,0,1,0,Tender duration is in lower quartile; IsolationForest outlier probability is elevated,Requires Human Review
2016_DoWR_1381_1,0.05118504990508532,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1385_1,0.13175060675657924,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1386_1,0.1902400933985975,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1387_1,0.3481302877199739,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1391_1,0.025768097130391743,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1392_1,0.06382505115399062,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1146_1,0.08873667378387662,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1393_1,0.034369656841099716,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1394_1,0.15479379840183605,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1395_1,0.251788644021236,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1396_1,0.11363746212117165,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1397_1,0.08150995476730016,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1152_1,0.12670555672196093,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1172_1,0.1301202579638866,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1173_1,0.4720783697099461,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1178_1,0.2472726173521812,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1398_1,0.3680589971070085,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1399_1,0.23545633098203111,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1400_1,0.16706242815330707,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1401_1,0.1045635608337887,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1402_1,0.24288725314727933,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1179_1,0.5623339118049493,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1403_1,0.2006157549102917,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1404_1,0.5748684021806907,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1405_1,0.18794073747419549,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1180_1,0.4381585447354416,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_WPTBC_1383_1,0.73273022846265,1,0,0,0,IsolationForest outlier probability is elevated,Requires Human Review
2016_SNT_1407_1,0.13671097951702826,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DOT_1409_1,0.05265273022675854,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_HFWD_1323_2,0.8520524242893597,1,1,0,0,Single/low bidder competition; IsolationForest outlier probability is elevated,Requires Human Review
2016_PHED_1421_1,0.21128286271374763,0,0,1,0,Tender duration is in lower quartile,Requires Human Review
2016_PWBNH_1418_1,0.5578469616664681,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_DoWR_1175_1,0.07194959148559976,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1176_1,0.37653731859633244,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1410_1,0.035160361539176566,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1412_1,0.0017549084612012988,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1414_1,0.0020834419592540288,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1417_1,0.017337033010287106,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1419_1,0.03696604344668919,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1422_1,0.05764455552796366,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1423_1,0.06749938988211113,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1424_1,0.29022244138115694,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1425_1,0.1369459873443386,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1426_1,0.31868347242987305,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1427_1,0.07786474398813692,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1428_1,0.05399261705162861,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1429_1,0.39591077673781805,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1430_1,0.05528891680643977,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1431_1,0.26505618089090777,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1432_1,0.035530225898128265,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1433_1,0.3962846720156318,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1434_1,0.03627364783140641,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1435_1,0.2655539351734272,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1436_1,0.06913297448900102,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1438_1,0.005989193853015329,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1439_1,0.05764455552796366,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1441_1,0.05088597094074343,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1442_1,0.019440451907267287,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1443_1,0.08944732834396674,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1444_1,0.037614914624571005,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1445_1,0.05761955144998987,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1446_1,0.06843683029794934,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1447_1,0.015275416770398564,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1448_1,0.2189826771007225,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1449_1,0.16147894413771025,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1450_1,0.13824391960149363,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1451_1,0.3011171036488979,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1452_1,0.20394280756175065,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1453_1,0.08002701940570023,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1454_1,0.32442073021384144,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1455_1,0.09123079904700093,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1456_1,0.19448446946625597,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1457_1,0.16520226778774305,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1458_1,0.13314341334915913,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1459_1,0.27420916351234603,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1460_1,0.2318678289527828,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1174_1,0.09972880298279074,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1411_1,0.09841500401589809,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1413_1,0.33042062788332527,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1415_1,0.42664409277757276,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1416_1,0.28720599906399713,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1437_1,0.19443860228971832,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1440_1,0.10755646174184441,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1461_1,0.27593289710138647,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_DoWR_1462_1,0.2991657291097729,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1153_1,0.03972489295634707,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1155_1,0.09297312424310766,0,1,0,1,Single/low bidder competition; Tender value is in upper quartile,Requires Human Review
2016_DoWR_1158_1,0.0734701784963342,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1171_1,0.06974991738700798,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1333_1,0.10433358215976529,0,0,0,1,Tender value is in upper quartile,Requires Human Review
2016_DoWR_1334_1,0.15852207933558748,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1335_1,0.1651388290512683,0,0,0,0,No strong anomaly signals; monitor baseline drift,Requires Human Review
2016_DoWR_1463_1,0.08004865569067521,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_BTCWR_1464_1,0.05265951378228739,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_BTCWR_1465_1,0.05349633299150114,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_BTCWR_1465_2,0.03383893861245424,0,1,0,0,Single/low bidder competition,Requires Human Review
2016_BTCWR_1464_2,0.036021430450378644,0,1,0,0,Single/low bidder competition,Requires Human Review
